고유번호,기준연도,행정동코드,행정동명,2007년사용량,2008년사용량,경도,위도,,region1,region2,year,경도,위도
,,,,,,,,,서대문구,남가좌2동,2010,126.9211579,37.5784557
,,,,,,,,,서대문구,북가좌1동,2010,126.9084379,37.5756028
,,,,,,,,,서대문구,북가좌2동,2010,126.9139325,37.5811056
,,,,,,,,,서대문구,북아현동,2010,126.9551002,37.5593178
,,,,,,,,,서대문구,신촌동,2010,126.9384315,37.5659638
,,,,,,,,,서대문구,연희동,2010,126.9318214,37.5721432
,,,,,,,,,서대문구,천연동,2010,126.9583141,37.5719571
,,,,,,,,,서대문구,충현동,2010,126.9594203,37.5647554
,,,,,,,,,서대문구,홍은1동,2010,126.9478902,37.5996284
,,,,,,,,,서대문구,홍은2동,2010,126.9321546,37.5868455
,,,,,,,,,서대문구,홍제1동,2010,126.9449503,37.5799306
,,,,,,,,,서대문구,홍제2동,2010,126.9528452,37.5840871
,,,,,,,,,서대문구,홍제3동,2010,126.9501653,37.5919852
,,,,,,,,,서초구,내곡동,2010,127.069692,37.452285
,,,,,,,,,서초구,반포1동,2010,127.0167747,37.5052427
,,,,,,,,,서초구,반포2동,2010,126.9954459,37.5069544
,,,,,,,,,서초구,반포3동,2010,127.0039808,37.5126405
,,,,,,,,,서초구,반포4동,2010,127.0015975,37.4996859
,,,,,,,,,서초구,반포본동,2010,126.9873462,37.5063564
,,,,,,,,,서초구,방배1동,2010,126.9959053,37.4850573
,,,,,,,,,서초구,방배2동,2010,126.9894127,37.4722936
,,,,,,,,,서초구,방배3동,2010,126.9980078,37.474511
,,,,,,,,,서초구,방배4동,2010,126.9914563,37.4897993
,,,,,,,,,서초구,방배본동,2010,126.989064,37.4953519
,,,,,,,,,서초구,서초1동,2010,127.020373,37.486444
,,,,,,,,,서초구,서초2동,2010,127.0278351,37.4890881
,,,,,,,,,서초구,서초3동,2010,127.0097616,37.4856591
,,,,,,,,,서초구,서초4동,2010,127.0200266,37.499109
,,,,,,,,,서초구,양재1동,2010,127.0236975,37.4704744
,,,,,,,,,서초구,양재2동,2010,127.0464793,37.4541092
,,,,,,,,,서초구,잠원동,2010,127.0128992,37.5180129
,,,,,,,,,성동구,금호1가동,2010,127.0245005,37.5530173
,,,,,,,,,성동구,금호2.3가동,2010,127.0196534,37.5527101
,,,,,,,,,성동구,금호4가동,2010,127.0227871,37.5435666
,,,,,,,,,성동구,마장동,2010,127.0402895,37.5674822
,,,,,,,,,성동구,사근동,2010,127.045359,37.5589836
,,,,,,,,,성동구,성수1가1동,2010,127.0401648,37.5401785
,,,,,,,,,성동구,성수1가2동,2010,127.0419006,37.5487201
,,,,,,,,,성동구,성수2가1동,2010,127.0559597,37.536291
,,,,,,,,,성동구,성수2가3동,2010,127.0585584,37.5455156
,,,,,,,,,성동구,송정동,2010,127.0629577,37.5537764
,,,,,,,,,성동구,옥수동,2010,127.017035,37.5425349
,,,,,,,,,성동구,왕십리2동,2010,127.0279769,37.5614323
,,,,,,,,,성동구,왕십리도선동,2010,127.0299465,37.5665139
,,,,,,,,,성동구,용답동,2010,127.057958,37.5613412
,,,,,,,,,성동구,응봉동,2010,127.0345904,37.5505682
,,,,,,,,,성동구,행당1동,2010,127.0351023,37.5597522
,,,,,,,,,성동구,행당2동,2010,127.0293608,37.5566818
,,,,,,,,,성북구,길음1동,2010,127.0202048,37.6080703
,,,,,,,,,성북구,길음2동,2010,127.0272226,37.6079289
,,,,,,,,,성북구,돈암1동,2010,127.0244233,37.599316
,,,,,,,,,성북구,돈암2동,2010,127.012714,37.5967953
,,,,,,,,,성북구,동선동,2010,127.0184009,37.5936584
,,,,,,,,,성북구,보문동,2010,127.0195816,37.5830882
,,,,,,,,,성북구,삼선동,2010,127.0115825,37.5864159
,,,,,,,,,성북구,석관동,2010,127.0611724,37.6081631
,,,,,,,,,성북구,성북동,2010,126.9973996,37.5953528
,,,,,,,,,성북구,안암동,2010,127.0275995,37.5868763
,,,,,,,,,성북구,월곡1동,2010,127.0370768,37.6076034
,,,,,,,,,성북구,월곡2동,2010,127.0446648,37.6032023
,,,,,,,,,성북구,장위1동,2010,127.0444584,37.615589
,,,,,,,,,성북구,장위2동,2010,127.0530399,37.6126538
,,,,,,,,,성북구,장위3동,2010,127.0538288,37.6183799
,,,,,,,,,성북구,정릉1동,2010,127.0174838,37.6060713
,,,,,,,,,성북구,정릉2동,2010,127.0074724,37.604141
,,,,,,,,,성북구,정릉3동,2010,126.994311,37.614787
,,,,,,,,,성북구,정릉4동,2010,126.9951836,37.6222164
,,,,,,,,,성북구,종암동,2010,127.0329179,37.5976482
,,,,,,,,,송파구,가락1동,2010,127.1077445,37.4951698
,,,,,,,,,송파구,가락2동,2010,127.131344,37.4962788
,,,,,,,,,송파구,가락본동,2010,127.1213957,37.4971923
,,,,,,,,,송파구,거여1동,2010,127.1421203,37.4946438
,,,,,,,,,송파구,거여2동,2010,127.1489329,37.4891281
,,,,,,,,,송파구,마천1동,2010,127.1545404,37.4942934
,,,,,,,,,송파구,마천2동,2010,127.1516416,37.5004035
,,,,,,,,,송파구,문정1동,2010,127.1273333,37.4878015
,,,,,,,,,송파구,문정2동,2010,127.1176086,37.4789149
,,,,,,,,,송파구,방이1동,2010,127.1223441,37.5099874
,,,,,,,,,송파구,방이2동,2010,127.1138568,37.5126447
,,,,,,,,,송파구,삼전동,2010,127.0905088,37.5016876
,,,,,,,,,송파구,석촌동,2010,127.1041138,37.5028508
,,,,,,,,,송파구,송파1동,2010,127.1103631,37.5069858
,,,,,,,,,송파구,송파2동,2010,127.1167081,37.5029784
,,,,,,,,,송파구,오금동,2010,127.1340709,37.5037194
,,,,,,,,,송파구,오륜동,2010,127.128998,37.5175689
,,,,,,,,,송파구,잠실2동,2010,127.0795435,37.5177509
,,,,,,,,,송파구,잠실3동,2010,127.0947833,37.5162319
,,,,,,,,,송파구,잠실4동,2010,127.1072787,37.5217381
,,,,,,,,,송파구,잠실6동,2010,127.0992827,37.5181588
,,,,,,,,,송파구,잠실본동,2010,127.0819727,37.505573
,,,,,,,,,송파구,장지동,2010,127.1367905,37.4811119
,,,,,,,,,송파구,풍납1동,2010,127.1137027,37.5382922
,,,,,,,,,송파구,풍납2동,2010,127.1101261,37.5299753
,,,,,,,,,양천구,목1동,2010,126.8762641,37.52705
,,,,,,,,,양천구,목2동,2010,126.8756178,37.5427256
,,,,,,,,,양천구,목3동,2010,126.8664483,37.5453236
,,,,,,,,,양천구,목4동,2010,126.8680596,37.534826
,,,,,,,,,양천구,목5동,2010,126.8794298,37.5372358
,,,,,,,,,양천구,신월1동,2010,126.8344994,37.5311542
,,,,,,,,,양천구,신월2동,2010,126.846252,37.5224464
,,,,,,,,,양천구,신월3동,2010,126.8282326,37.532608
,,,,,,,,,양천구,신월4동,2010,126.8396852,37.5218161
,,,,,,,,,양천구,신월5동,2010,126.8299898,37.5412271
,,,,,,,,,양천구,신월6동,2010,126.8417608,37.51656
,,,,,,,,,양천구,신월7동,2010,126.8313103,37.5169283
,,,,,,,,,양천구,신정1동,2010,126.8599132,37.5181274
,,,,,,,,,양천구,신정2동,2010,126.8749622,37.5187126
,,,,,,,,,양천구,신정3동,2010,126.841494,37.5112551
,,,,,,,,,양천구,신정4동,2010,126.8571714,37.5254653
,,,,,,,,,양천구,신정6동,2010,126.8704306,37.5162508
,,,,,,,,,양천구,신정7동,2010,126.8647258,37.5108635
,,,,,,,,,영등포구,당산1동,2010,126.8971277,37.5241327
,,,,,,,,,영등포구,당산2동,2010,126.9036897,37.5334719
,,,,,,,,,영등포구,대림1동,2010,126.9047031,37.493276
,,,,,,,,,영등포구,대림2동,2010,126.9008809,37.4899172
,,,,,,,,,영등포구,대림3동,2010,126.8985444,37.5000989
,,,,,,,,,영등포구,도림동,2010,126.9016479,37.5089421
,,,,,,,,,영등포구,문래동,2010,126.8917569,37.515614
,,,,,,,,,영등포구,신길1동,2010,126.9198885,37.5126299
,,,,,,,,,영등포구,신길3동,2010,126.9046472,37.5068694
,,,,,,,,,영등포구,신길4동,2010,126.9132072,37.5075102
,,,,,,,,,영등포구,신길5동,2010,126.9054019,37.5009255
,,,,,,,,,영등포구,신길6동,2010,126.9145118,37.4984553
,,,,,,,,,영등포구,신길7동,2010,126.9195079,37.5075361
,,,,,,,,,영등포구,양평1동,2010,126.8869945,37.5256603
,,,,,,,,,영등포구,양평2동,2010,126.8946775,37.5396988
,,,,,,,,,영등포구,여의도동,2010,126.9290731,37.5286662
,,,,,,,,,영등포구,영등포동,2010,126.9092502,37.5236448
,,,,,,,,,영등포구,영등포본동,2010,126.9083612,37.5134004
,,,,,,,,,용산구,남영동,2010,126.9740814,37.5445003
,,,,,,,,,용산구,보광동,2010,127.0014156,37.525308
,,,,,,,,,용산구,서빙고동,2010,126.9914626,37.5210901
,,,,,,,,,용산구,용문동,2010,126.9584408,37.5381216
,,,,,,,,,용산구,용산2가동,2010,126.9833537,37.5405637
,,,,,,,,,용산구,원효로1동,2010,126.9654422,37.5376452
,,,,,,,,,용산구,원효로2동,2010,126.952627,37.5325935
,,,,,,,,,용산구,이촌1동,2010,126.9702107,37.5175452
,,,,,,,,,용산구,이촌2동,2010,126.9540649,37.5234571
,,,,,,,,,용산구,이태원1동,2010,126.9929244,37.5335249
,,,,,,,,,용산구,이태원2동,2010,126.9923385,37.5416696
,,,,,,,,,용산구,청파동,2010,126.9666028,37.5483878
,,,,,,,,,용산구,한강로동,2010,126.9691414,37.5299999
,,,,,,,,,용산구,한남동,2010,127.0077715,37.5374867
,,,,,,,,,용산구,효창동,2010,126.960713,37.5436889
,,,,,,,,,용산구,후암동,2010,126.9805674,37.5502826
,,,,,,,,,은평구,갈현1동,2010,126.9143615,37.6247955
,,,,,,,,,은평구,갈현2동,2010,126.9126436,37.6183503
,,,,,,,,,은평구,구산동,2010,126.9091326,37.6120976
,,,,,,,,,은평구,녹번동,2010,126.9355246,37.604229
,,,,,,,,,은평구,대조동,2010,126.924346,37.6129551
,,,,,,,,,은평구,불광1동,2010,126.9372782,37.6181244
,,,,,,,,,은평구,불광2동,2010,126.93026,37.62426
,,,,,,,,,은평구,수색동,2010,126.89328,37.5865769
,,,,,,,,,은평구,신사1동,2010,126.9082676,37.5980617
,,,,,,,,,은평구,신사2동,2010,126.9067539,37.5933874
,,,,,,,,,은평구,역촌동,2010,126.9123116,37.6050675
,,,,,,,,,은평구,응암1동,2010,126.9271635,37.5971614
,,,,,,,,,은평구,응암2동,2010,126.9228547,37.5916628
,,,,,,,,,은평구,응암3동,2010,126.9181343,37.5899933
,,,,,,,,,은평구,증산동,2010,126.9057627,37.5827513
,,,,,,,,,은평구,진관동,2010,126.9387277,37.64193
,,,,,,,,,종로구,가회동,2010,126.9863189,37.583995
,,,,,,,,,종로구,교남동,2010,126.9643275,37.5712812
,,,,,,,,,종로구,무악동,2010,126.9582782,37.5773293
,,,,,,,,,종로구,부암동,2010,126.9643198,37.5954681
,,,,,,,,,종로구,사직동,2010,126.9693562,37.5738364
,,,,,,,,,종로구,삼청동,2010,126.981541,37.5860477
,,,,,,,,,종로구,숭인1동,2010,127.0169173,37.5775773
,,,,,,,,,종로구,숭인2동,2010,127.0195273,37.5749267
,,,,,,,,,종로구,이화동,2010,127.0026466,37.5801301
,,,,,,,,,종로구,종로1.2.3.4가동,2010,126.9892737,37.5777701
,,,,,,,,,종로구,종로5·6가동,2010,127.0041223,37.5731912
,,,,,,,,,종로구,창신1동,2010,127.0142162,37.5732983
,,,,,,,,,종로구,창신2동,2010,127.0104257,37.5759758
,,,,,,,,,종로구,창신3동,2010,127.012994,37.578808
,,,,,,,,,종로구,청운효자동,2010,126.9690467,37.5847576
,,,,,,,,,종로구,평창동,2010,126.9685672,37.6136779
,,,,,,,,,종로구,혜화동,2010,127.0008948,37.5868266
,,,,,,,,,중구,광희동,2010,127.0029274,37.5655997
,,,,,,,,,중구,명동,2010,126.983206,37.5616872
,,,,,,,,,중구,소공동,2010,126.9746802,37.5644921
,,,,,,,,,중구,신당1동,2010,127.0137367,37.5652698
,,,,,,,,,중구,신당2동,2010,127.0087901,37.5548782
,,,,,,,,,중구,신당3동,2010,127.0105912,37.5496752
,,,,,,,,,중구,신당4동,2010,127.015277,37.5566297
,,,,,,,,,중구,신당5동,2010,127.0213994,37.5631643
,,,,,,,,,중구,신당6동,2010,127.0185893,37.560813
,,,,,,,,,중구,을지로동,2010,126.997044,37.5662578
,,,,,,,,,중구,장충동,2010,127.0011254,37.5555108
,,,,,,,,,중구,중림동,2010,126.9664592,37.5567614
,,,,,,,,,중구,필동,2010,126.9943278,37.5566962
,,,,,,,,,중구,황학동,2010,127.0205839,37.5685588
,,,,,,,,,중구,회현동,2010,126.9769755,37.5572557
,,,,,,,,,중랑구,망우3동,2010,127.102815,37.5915716
,,,,,,,,,중랑구,망우본동,2010,127.1055957,37.602601
,,,,,,,,,중랑구,면목2동,2010,127.0787611,37.5891501
,,,,,,,,,중랑구,면목3.8동,2010,127.0967843,37.5847387
,,,,,,,,,중랑구,면목4동,2010,127.0870602,37.5734769
,,,,,,,,,중랑구,면목5동,2010,127.0789107,37.5822023
,,,,,,,,,중랑구,면목7동,2010,127.0911624,37.5761301
,,,,,,,,,중랑구,면목본동,2010,127.0891884,37.5889229
,,,,,,,,,중랑구,묵1동,2010,127.0832136,37.6128345
,,,,,,,,,중랑구,묵2동,2010,127.075083,37.6108728
,,,,,,,,,중랑구,상봉1동,2010,127.0880656,37.6024549
,,,,,,,,,중랑구,상봉2동,2010,127.0817926,37.5945418
,,,,,,,,,중랑구,신내1동,2010,127.1034338,37.610154
,,,,,,,,,중랑구,신내2동,2010,127.0906807,37.6090172
,,,,,,,,,중랑구,중화1동,2010,127.0829266,37.6026318
,,,,,,,,,중랑구,중화2동,2010,127.0748907,37.5989287
,,,,,,,,,강남구,개포1동,2011,127.0604992,37.480258
,,,,,,,,,강남구,개포2동,2011,127.0668565,37.4814696
,,,,,,,,,강남구,개포4동,2011,127.0532531,37.4766254
,,,,,,,,,강남구,논현1동,2011,127.0267406,37.5120568
,,,,,,,,,강남구,논현2동,2011,127.0359884,37.5151697
,,,,,,,,,강남구,대치1동,2011,127.0592099,37.4932837
,,,,,,,,,강남구,대치2동,2011,127.0662436,37.4955294
,,,,,,,,,강남구,대치4동,2011,127.0549429,37.5015894
,,,,,,,,,강남구,도곡1동,2011,127.0407387,37.4894403
,,,,,,,,,강남구,도곡2동,2011,127.0489675,37.4880185
,,,,,,,,,강남구,삼성1동,2011,127.0593872,37.5162321
,,,,,,,,,강남구,삼성2동,2011,127.0489931,37.5116921
,,,,,,,,,강남구,세곡동,2011,127.1034738,37.4724392
,,,,,,,,,강남구,수서동,2011,127.1015292,37.485455
,,,,,,,,,강남구,신사동,2011,126.9197666,37.4857049
,,,,,,,,,강남구,역삼1동,2011,127.0367584,37.4999211
,,,,,,,,,강남구,역삼2동,2011,127.0449272,37.4984733
,,,,,,,,,강남구,일원1동,2011,127.0907675,37.4930774
,,,,,,,,,강남구,일원2동,2011,127.0811726,37.4941682
,,,,,,,,,강남구,일원본동,2011,127.0839487,37.483064
,,,,,,,,,강남구,청담동,2011,127.0545458,37.5265323
,,,,,,,,,강동구,강일동,2011,127.1725746,37.5632192
,,,,,,,,,강동구,고덕1동,2011,127.1491472,37.5642144
,,,,,,,,,강동구,고덕2동,2011,127.1622577,37.5665935
,,,,,,,,,강동구,길동,2011,127.1473638,37.5398758
,,,,,,,,,강동구,둔촌1동,2011,127.1400533,37.5228724
,,,,,,,,,강동구,둔촌2동,2011,127.1485334,37.531799
,,,,,,,,,강동구,명일1동,2011,127.1452785,37.5495731
,,,,,,,,,강동구,명일2동,2011,127.1557966,37.5484922
,,,,,,,,,강동구,상일동,2011,127.1650498,37.5507951
,,,,,,,,,강동구,성내1동,2011,127.1254874,37.5284538
,,,,,,,,,강동구,성내2동,2011,127.1277928,37.5343406
,,,,,,,,,강동구,성내3동,2011,127.1336758,37.5284118
,,,,,,,,,강동구,암사1동,2011,127.1360249,37.5509501
,,,,,,,,,강동구,암사2동,2011,127.12315,37.5581746
,,,,,,,,,강동구,암사3동,2011,127.1384252,37.5625071
,,,,,,,,,강동구,천호1동,2011,127.1375642,37.5465789
,,,,,,,,,강동구,천호2동,2011,127.122086,37.5438958
,,,,,,,,,강동구,천호3동,2011,127.1340726,37.5393527
,,,,,,,,,강북구,미아동,2011,127.0266289,37.6289612
,,,,,,,,,강북구,번1동,2011,127.0308537,37.6383904
,,,,,,,,,강북구,번2동,2011,127.0344734,37.6276871
,,,,,,,,,강북구,번3동,2011,127.0433655,37.6234709
,,,,,,,,,강북구,삼각산동,2011,127.0154022,37.6162901
,,,,,,,,,강북구,삼양동,2011,127.0133716,37.6243866
,,,,,,,,,강북구,송중동,2011,127.0333957,37.6174199
,,,,,,,,,강북구,송천동,2011,127.0243166,37.6182289
,,,,,,,,,강북구,수유1동,2011,127.0087803,37.6295496
,,,,,,,,,강북구,수유2동,2011,127.0195059,37.6450152
,,,,,,,,,강북구,수유3동,2011,127.0238872,37.6410633
,,,,,,,,,강북구,우이동,2011,126.9989986,37.6619306
,,,,,,,,,강북구,인수동,2011,127.0040789,37.6385455
,,,,,,,,,강서구,가양1동,2011,126.8352521,37.5734646
,,,,,,,,,강서구,가양2동,2011,126.85434,37.5683492
,,,,,,,,,강서구,가양3동,2011,126.8622364,37.5627583
,,,,,,,,,강서구,공항동,2011,126.7947412,37.5566442
,,,,,,,,,강서구,등촌1동,2011,126.859834,37.5560676
,,,,,,,,,강서구,등촌2동,2011,126.8594214,37.5447925
,,,,,,,,,강서구,등촌3동,2011,126.8467162,37.561938
,,,,,,,,,강서구,발산1동,2011,126.8258043,37.5502922
,,,,,,,,,강서구,방화1동,2011,126.8129904,37.569611
,,,,,,,,,강서구,방화2동,2011,126.8055663,37.583188
,,,,,,,,,강서구,방화3동,2011,126.8153977,37.5829656
,,,,,,,,,강서구,염창동,2011,126.8764141,37.5537467
,,,,,,,,,강서구,우장산동,2011,126.8417017,37.5501009
,,,,,,,,,강서구,화곡1동,2011,126.8413547,37.5341055
,,,,,,,,,강서구,화곡2동,2011,126.8548119,37.5326968
,,,,,,,,,강서구,화곡3동,2011,126.8351141,37.5439302
,,,,,,,,,강서구,화곡4동,2011,126.85813,37.5359072
,,,,,,,,,강서구,화곡6동,2011,126.8511714,37.5516082
,,,,,,,,,강서구,화곡8동,2011,126.847988,37.5337349
,,,,,,,,,강서구,화곡본동,2011,126.8482094,37.5425489
,,,,,,,,,관악구,낙성대동,2011,126.9613809,37.4681431
,,,,,,,,,관악구,난곡동,2011,126.920547,37.4703208
,,,,,,,,,관악구,난향동,2011,126.9184886,37.4619525
,,,,,,,,,관악구,남현동,2011,126.9765916,37.4617099
,,,,,,,,,관악구,대학동,2011,126.9503831,37.4543585
,,,,,,,,,관악구,미성동,2011,126.91622,37.47421
,,,,,,,,,관악구,보라매동,2011,126.9322385,37.4906047
,,,,,,,,,관악구,삼성동,2011,126.930529,37.4614434
,,,,,,,,,관악구,서림동,2011,126.938117,37.4737918
,,,,,,,,,관악구,서원동,2011,126.933137,37.4801353
,,,,,,,,,관악구,성현동,2011,126.950695,37.4898682
,,,,,,,,,관악구,신림동,2011,126.9269185,37.4868818
,,,,,,,,,관악구,신사동,2011,127.0201823,37.5258447
,,,,,,,,,관악구,신원동,2011,126.9267456,37.4791405
,,,,,,,,,관악구,은천동,2011,126.9405829,37.4871325
,,,,,,,,,관악구,인헌동,2011,126.9664361,37.4721949
,,,,,,,,,관악구,조원동,2011,126.9070206,37.4833426
,,,,,,,,,관악구,중앙동,2011,126.9513359,37.484121
,,,,,,,,,관악구,청룡동,2011,126.9443897,37.4775952
,,,,,,,,,관악구,청림동,2011,126.959249,37.4895535
,,,,,,,,,관악구,행운동,2011,126.9616433,37.4808667
,,,,,,,,,광진구,광장동,2011,127.103556,37.5475025
,,,,,,,,,광진구,구의1동,2011,127.0859709,37.5409688
,,,,,,,,,광진구,구의2동,2011,127.0946734,37.5518631
,,,,,,,,,광진구,구의3동,2011,127.0961417,37.5357391
,,,,,,,,,광진구,군자동,2011,127.0735141,37.5533702
,,,,,,,,,광진구,능동,2011,127.081995,37.551142
,,,,,,,,,광진구,자양1동,2011,127.0802498,37.5367375
,,,,,,,,,광진구,자양2동,2011,127.0824325,37.5307539
,,,,,,,,,광진구,자양3동,2011,127.0712358,37.5318573
,,,,,,,,,광진구,자양4동,2011,127.0636013,37.5338801
,,,,,,,,,광진구,중곡1동,2011,127.0777479,37.5619104
,,,,,,,,,광진구,중곡2동,2011,127.0840946,37.5587623
,,,,,,,,,광진구,중곡3동,2011,127.0814009,37.5676251
,,,,,,,,,광진구,중곡4동,2011,127.0951459,37.5629686
,,,,,,,,,광진구,화양동,2011,127.0731746,37.5435197
,,,,,,,,,구로구,가리봉동,2011,126.888207,37.4829137
,,,,,,,,,구로구,개봉1동,2011,126.8509947,37.5006766
,,,,,,,,,구로구,개봉2동,2011,126.8578627,37.4923447
,,,,,,,,,구로구,개봉3동,2011,126.8538852,37.4864119
,,,,,,,,,구로구,고척1동,2011,126.8634217,37.5004217
,,,,,,,,,구로구,고척2동,2011,126.8545802,37.5050342
,,,,,,,,,구로구,구로1동,2011,126.8744434,37.4930275
,,,,,,,,,구로구,구로2동,2011,126.8783718,37.4966945
,,,,,,,,,구로구,구로3동,2011,126.8947943,37.4852754
,,,,,,,,,구로구,구로4동,2011,126.8897517,37.4912957
,,,,,,,,,구로구,구로5동,2011,126.8874986,37.5023806
,,,,,,,,,구로구,수궁동,2011,126.8253891,37.4987947
,,,,,,,,,구로구,신도림동,2011,126.8831808,37.5101829
,,,,,,,,,구로구,오류1동,2011,126.8424577,37.4969287
,,,,,,,,,구로구,오류2동,2011,126.8346877,37.4845164
,,,,,,,,,금천구,가산동,2011,126.8850721,37.4756389
,,,,,,,,,금천구,독산1동,2011,126.8921307,37.4654438
,,,,,,,,,금천구,독산2동,2011,126.9048969,37.4626908
,,,,,,,,,금천구,독산3동,2011,126.9050746,37.4758607
,,,,,,,,,금천구,독산4동,2011,126.9050332,37.4693262
,,,,,,,,,금천구,시흥1동,2011,126.8996423,37.453328
,,,,,,,,,금천구,시흥2동,2011,126.9205318,37.4506941
,,,,,,,,,금천구,시흥3동,2011,126.9067393,37.4406086
,,,,,,,,,금천구,시흥4동,2011,126.9092028,37.4595548
,,,,,,,,,금천구,시흥5동,2011,126.9120245,37.4489992
,,,,,,,,,노원구,공릉1.3동,2011,127.0730413,37.6235052
,,,,,,,,,노원구,공릉2동,2011,127.0918584,37.6314108
,,,,,,,,,노원구,상계10동,2011,127.0585925,37.6598455
,,,,,,,,,노원구,상계1동,2011,127.067219,37.6835121
,,,,,,,,,노원구,상계2동,2011,127.0662128,37.6560265
,,,,,,,,,노원구,상계3.4동,2011,127.0810527,37.676222
,,,,,,,,,노원구,상계5동,2011,127.0700774,37.6633451
,,,,,,,,,노원구,상계6.7동,2011,127.0614074,37.6466982
,,,,,,,,,노원구,상계8동,2011,127.0537799,37.6661992
,,,,,,,,,노원구,상계9동,2011,127.0631949,37.6676017
,,,,,,,,,노원구,월계1동,2011,127.0625553,37.6187434
,,,,,,,,,노원구,월계2동,2011,127.0492857,37.6340924
,,,,,,,,,노원구,월계3동,2011,127.0657929,37.6231698
,,,,,,,,,노원구,중계1동,2011,127.0734019,37.6498108
,,,,,,,,,노원구,중계2.3동,2011,127.0676494,37.6446146
,,,,,,,,,노원구,중계4동,2011,127.0841682,37.6585831
,,,,,,,,,노원구,중계본동,2011,127.0855729,37.6480524
,,,,,,,,,노원구,하계1동,2011,127.0750977,37.6384143
,,,,,,,,,노원구,하계2동,2011,127.0646016,37.6351662
,,,,,,,,,도봉구,도봉1동,2011,127.0270249,37.6852966
,,,,,,,,,도봉구,도봉2동,2011,127.0478527,37.6815251
,,,,,,,,,도봉구,방학1동,2011,127.0431323,37.6651501
,,,,,,,,,도봉구,방학2동,2011,127.0313205,37.668601
,,,,,,,,,도봉구,방학3동,2011,127.0251742,37.6626127
,,,,,,,,,도봉구,쌍문1동,2011,127.0206282,37.6543185
,,,,,,,,,도봉구,쌍문2동,2011,127.037596,37.65647
,,,,,,,,,도봉구,쌍문3동,2011,127.0307557,37.6471216
,,,,,,,,,도봉구,쌍문4동,2011,127.0300327,37.6554033
,,,,,,,,,도봉구,창1동,2011,127.0423736,37.6454302
,,,,,,,,,도봉구,창2동,2011,127.0372578,37.6417801
,,,,,,,,,도봉구,창3동,2011,127.0414145,37.637731
,,,,,,,,,도봉구,창4동,2011,127.0503232,37.6514095
,,,,,,,,,도봉구,창5동,2011,127.0423315,37.6566244
,,,,,,,,,동대문구,답십리1동,2011,127.0546553,37.5717301
,,,,,,,,,동대문구,답십리2동,2011,127.0598105,37.5717561
,,,,,,,,,동대문구,용신동,2011,126.9833537,37.5405637
,,,,,,,,,동대문구,이문1동,2011,127.0653671,37.5975065
,,,,,,,,,동대문구,이문2동,2011,127.0575155,37.5973873
,,,,,,,,,동대문구,장안1동,2011,127.0646127,37.5671372
,,,,,,,,,동대문구,장안2동,2011,127.0737285,37.5741291
,,,,,,,,,동대문구,전농1동,2011,127.1367905,37.4811119
,,,,,,,,,동대문구,전농2동,2011,127.0011254,37.5555108
,,,,,,,,,동대문구,제기동,2011,127.040215,37.5847436
,,,,,,,,,동대문구,청량리동,2011,127.0459623,37.5884461
,,,,,,,,,동대문구,회기동,2011,127.0520037,37.5944552
,,,,,,,,,동대문구,휘경1동,2011,127.061833,37.5914118
,,,,,,,,,동대문구,휘경2동,2011,127.065974,37.5867326
,,,,,,,,,동작구,노량진1동,2011,126.9504596,37.512746
,,,,,,,,,동작구,노량진2동,2011,126.938553,37.5110955
,,,,,,,,,동작구,대방동,2011,126.9277596,37.5069865
,,,,,,,,,동작구,사당1동,2011,126.9761499,37.4803836
,,,,,,,,,동작구,사당2동,2011,126.9745172,37.4983502
,,,,,,,,,동작구,사당3동,2011,126.9711251,37.4889213
,,,,,,,,,동작구,사당4동,2011,126.9705189,37.4807107
,,,,,,,,,동작구,사당5동,2011,126.9659392,37.4868642
,,,,,,,,,동작구,상도1동,2011,126.9543551,37.4999435
,,,,,,,,,동작구,상도2동,2011,126.9416175,37.5032617
,,,,,,,,,동작구,상도3동,2011,126.9349944,37.4974897
,,,,,,,,,동작구,상도4동,2011,126.9401218,37.4976735
,,,,,,,,,동작구,신대방1동,2011,126.9096133,37.4907832
,,,,,,,,,동작구,신대방2동,2011,126.9222171,37.494006
,,,,,,,,,동작구,흑석동,2011,126.9646503,37.505401
,,,,,,,,,마포구,공덕동,2011,126.9573092,37.5497216
,,,,,,,,,마포구,대흥동,2011,126.9402373,37.5509928
,,,,,,,,,마포구,도화동,2011,126.9467895,37.5364118
,,,,,,,,,마포구,망원1동,2011,126.9007265,37.5521849
,,,,,,,,,마포구,망원2동,2011,126.8956961,37.5567473
,,,,,,,,,마포구,상암동,2011,126.8802908,37.5727035
,,,,,,,,,마포구,서강동,2011,126.9241341,37.5463129
,,,,,,,,,마포구,서교동,2011,126.9228533,37.5550337
,,,,,,,,,마포구,성산1동,2011,126.9108057,37.5623625
,,,,,,,,,마포구,성산2동,2011,126.9040014,37.5676793
,,,,,,,,,마포구,신수동,2011,126.9331156,37.5447268
,,,,,,,,,마포구,아현동,2011,126.9529527,37.550399
,,,,,,,,,마포구,연남동,2011,126.9224741,37.5624936
,,,,,,,,,마포구,염리동,2011,126.9472006,37.5501423
,,,,,,,,,마포구,용강동,2011,126.9423661,37.5404748
,,,,,,,,,마포구,합정동,2011,126.9085437,37.5471898
,,,,,,,,,서대문구,남가좌1동,2011,126.9158688,37.5715267
,,,,,,,,,서대문구,남가좌2동,2011,126.9211579,37.5784557
